samplename	purity	ploidy
c642b9cc-bdb1-4796-9692-8be92398be17	0.98	1.9567
c66926a8-474d-482c-bfb7-043029c8b737	0.71	1.9798
c66c92d5-df65-46e6-861d-d8a98808e6a3	0.8	3.1255
c67409b2-ac25-42a0-8543-4636ef132fe4	0.54	2.98
c6888be2-4517-41e4-a801-9c915f24e737	0.66	1.7832
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	0.92	2.778
c6a28615-1b92-4085-956e-eeedb2573c03	0.65	1.9163
c6bb32f0-c622-11e3-bf01-24c6515278c0	0.7	2.0925
c6d6f49e-6e95-4e41-8388-71f6fe017d80	0.76	1.4982
c73f3f82-3091-46dd-b667-e96a1d8c501c	0.57	1.9527
c741fb12-8160-43a7-bc70-2c545ea0031d	0.55	1.9713
c75cc75a-7496-420f-b526-ea63c77e9839	0.83	1.9077
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	0.89	1.3868
c767254e-b289-4904-a80f-050cf01ff8ba	0.73	2.7756
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0.58	3.0896
c79ce3d3-4758-4f52-9da1-38f994c99f4e	0.8	3.4337
c7d798b8-c622-11e3-bf01-24c6515278c0	0.9	1.9027
c8381701-31cb-465a-bdf2-1b8132be7a14	0.77	2
c8e961b4-e324-40a2-89f6-736ec3845bc9	0.42	2.0696
c8f61136-0bea-4fb4-bb63-699af7f22146	0.66	1.9296
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	0.49	2.0225
c906a13e-c622-11e3-bf01-24c6515278c0	0.84	3.9193
c955387a-16e5-447c-8e69-e4c04a9861d5	0.95	1.9301
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	0.73	1.8383
c971ffa7-ce37-4138-b028-598a30478e25	0.97	1.7531
c9959f68-c385-4c1f-9188-8203844d288e	0.87	1.8448
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	0.5	3.1112
c9ca979d-b3ad-4ff0-92d0-140105413d28	0.65	2.0006
c9e7c629-7b57-4ede-b315-0cea8c97c48e	0.74	3.099
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	0.95	1.803
c9f87f0d-4967-4be2-8b92-a20f1980ea22	0.96	2.0411
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	0.4	2.596
ca004926-f3ac-4824-8ed5-d84e62efdfae	0.79	2.8746
ca137611-533a-4d20-a85d-8e4c3a1eab2d	0.38	3.8414
ca284012-bd06-47a3-8a9d-c6b185d87d85	0.99	1.9587
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	0.89	2.0409
ca49fdb1-d55a-427c-9819-90980dcd956f	1	1.9937
ca5ded1c-c622-11e3-bf01-24c6515278c0	0.87	1.9057
ca8fa9f5-3190-440d-9879-22e33d05ca6c	0.45	1.7193
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	0.41	1.8778
cafe9603-a804-48fb-9217-e2d1c3c346c5	0.48	2.7451
cb381d49-4546-400c-af02-f877083caa0a	0.53	1.9109
cb4608a7-6aec-4cba-b20f-489e214c9dbd	0.38	1.7432
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	0.99	1.9724
cb573c96-f6d4-4897-8919-9827f623b6a7	0.37	3.4737
cb5e1546-cda6-4991-911c-f3dd9f1a475a	0.88	1.7258
cb74d12c-eed1-4b14-8f93-d70e625eb65e	0.68	2.2727
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	0.41	2.6184
cb783f8b-d092-4104-b809-3f90b19df7df	0.89	1.8841
cb86fbb6-c622-11e3-bf01-24c6515278c0	0.69	3.9136
cb89cea8-f78e-4024-97c2-8f24debee1bc	0.94	2.0001
cba4de91-cce7-4edc-8450-d0a52c959586	0.71	1.7836
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	0.69	1.8661
cc19a480-9c66-4ee8-a0c0-921acac02689	0.96	1.983
cc39b534-5ba1-4ea0-956b-676f6732beec	0.87	2.3392
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	0.73	3.3588
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	0.99	1.9414
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	0.99	1.9724
cc792058-c622-11e3-bf01-24c6515278c0	0.62	1.8959
cc7af465-22ed-485d-a78c-282b840bf7c9	0.95	1.9137
cc7bba1d-8990-4557-a565-9cff1085f023	0.45	1.9471
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	0.48	3.8356
cd0c3b1f-c73a-4991-8724-4e74381900cb	0.4	1.915
cd29af7e-d670-4d8e-83e2-da6e52abda71	0.52	1.9092
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	0.98	1.95
cd3d7559-b583-4474-81df-4bf9232de3c2	0.66	3.3291
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	0.64	3.0915
cda1a403-16b6-487c-a82a-c377d1d0f89d	0.81	3.5649
cdbbd701-9c05-4f9e-923d-06039dd8a04d	0.86	1.8907
cdc2c513-590f-444b-9347-32ba365313a7	0.49	1.93
cdc672cc-35df-4f10-88f1-d3e40dabf601	0.6	1.9642
cdcc04fc-c622-11e3-bf01-24c6515278c0	0.72	3.4673
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	0.44	2.0303
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	0.9	1.5882
ce6154e9-3f3a-442f-a608-35e1bab66927	0.99	1.9435
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0.26	2.0526
ce85ccf3-6621-4976-b187-2f28d45dd4d9	0.4	3.2504
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	0.87	1.8306
cf072bfe-3191-4a71-9e0b-decaa28365e1	0.22	3.0486
cf2d34c4-c622-11e3-bf01-24c6515278c0	0.78	3.4382
cf5deb22-f7eb-409d-a0e4-882716199c39	0.75	2.0406
cf6c7066-6611-43ec-aef1-295a976cce5b	0.88	2.8183
cf777ef1-765f-4828-b789-f5aa6722eb35	0.51	2.0242
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	0.59	3.6452
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	0.74	2
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	0.91	1.9161
d01710f9-efc8-4b5f-9e53-300b30f9219f	0.71	1.9242
d02597f8-3ac7-4165-a65f-0e134e5d215b	0.64	2.3223
d0469256-c622-11e3-bf01-24c6515278c0	0.91	1.7163
d053f88f-09e6-472e-a691-bb293c461399	0.86	2.2212
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	0.93	1.8054
d05ea63c-86a3-463a-a790-2edaa74b4da7	0.86	1.9986
d0a0d845-32e2-4590-b909-29bd27b92900	0.82	2.4972
d0a33fd2-085c-488b-b843-2ca97c85a5cb	0.88	2
d0e033bc-8e97-4322-b3b1-8626f1e2449b	0.56	2.1483
d0f4dd92-a63b-4766-8889-5327fca1bd91	0.73	1.8859
d1132127-1250-43af-9c16-425798a3d1a7	0.87	1.8853
d113ce88-04ab-4675-b363-92f80c28de34	0.81	1.5952
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0.86	1.9003
d17c2123-d262-43f4-9d06-3547f991cde7	0.99	1.9899
d1804679-e728-4597-ac69-49554c087b9e	0.25	3.5756
d182b67c-c622-11e3-bf01-24c6515278c0	0.79	1.9256
d1842491-29ff-4801-8c8a-4d619f749dd1	0.4	4.6492
d1875ee6-6677-4117-a7a8-930ab5cde775	0.61	1.8858
d18c6e64-9598-488a-8ab3-3652072f9277	0.63	1.9742
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	0.94	1.9299
d1cebf4a-4127-47ee-85cb-465fca2ac445	0.48	1.9135
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	0.79	1.9309
d252a54e-0377-4b3e-8228-26108ea704fa	0.66	1.941
d252f328-4583-4e97-9a71-bb2885f06f73	0.69	3.738
d25a4c65-9cb4-4611-909e-e68f93408d84	0.5	3.5637
d2620dab-4319-499a-b8f1-9575aaf8f4f3	0.68	1.8687
d277e679-9fdd-44cd-9f2c-f9927e44d721	0.6	1.9217
d2ab2555-7288-47a4-a80c-bf62d65b67b8	0.4	1.7569
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	0.72	1.9494
d2b7bb0a-c622-11e3-bf01-24c6515278c0	0.86	2.1553
d2e4dc23-992d-4e44-add4-2972718083cb	0.85	3.5726
d31cce9d-1b38-44fd-9378-0d128e12a011	0.75	2.04
d32f41fb-0744-4a62-81f6-0260c4920049	0.21	1.8885
d333b55b-8bac-4a99-9d23-3cc0c25057bf	0.49	2.7139
d3709eea-ca2a-49ac-b79c-871a5473d450	0.45	2.4945
d392ded3-afc8-4c79-b278-40245f18f2f8	0.25	4.7012
d3ad5b5a-c622-11e3-bf01-24c6515278c0	0.35	2.1326
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	0.78	2.0091
d3b72600-a888-4ef6-ac5d-661c105405dd	0.94	2.0208
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	0.71	3.0586
d3daf373-1485-455e-a0a1-8e33d215d623	0.7	2.0173
d404ac28-da11-4746-9c3b-cf0b1888f67b	0.29	3.509
d414e076-dcb6-4edf-adef-0abdc57354ea	0.93	1.9537
d429c27a-5963-42fe-b3a0-7252c20669d8	0.68	1.9728
d432e99a-67fb-4609-b90f-99438eee7cae	0.78	2.8485
d452293a-6148-4fcf-9fbc-446815016751	0.75	3.0501
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	0.84	2.0881
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	0.4	3.416
d4b80307-abbd-48bb-b52c-6dcd409699a2	0.58	1.8626
d4bf6034-aeae-48a6-907b-10e2cc904015	0.7	3.641
d4c6061b-5019-4564-806d-4e75910a4690	0.52	1.9666
d4c9e5c6-c622-11e3-bf01-24c6515278c0	0.81	1.9034
d4cf11be-3bd7-403b-9722-91d8e8761e4d	0.7	1.9272
d4ea36e2-1323-4441-8c63-40ce269608f4	0.82	1.9827
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	0.64	1.9988
d515c7d2-2314-46bf-9736-ff3f3d2ab599	0.68	1.4653
d5372745-95cf-4572-a6e7-e7f5b796911a	0.5	3.3544
d53c2680-89ac-4f87-a7ba-f4c669546b76	0.7	2.7926
d5423a93-0a72-43cf-a7ae-9011f47553c7	0.95	1.9999
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	0.44	3.0797
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	0.63	3.2557
d5796835-d6cd-427e-a398-5fbef88b0648	0.67	1.9819
d5c87d16-172f-4790-8867-949dcaa534d4	0.54	1.9153
d5f92ce6-796f-480d-bf98-e1080a279207	0.89	1.9907
d609ce92-9edd-4286-bd5f-b93304cae9a2	0.92	3.9458
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	0.93	1.9705
d60f880a-c622-11e3-bf01-24c6515278c0	0.7	1.902
d648c804-4eaf-4252-8b6f-13378158a07d	0.7	3.8146
d6738c83-7b52-4224-846a-67bd085aaab8	0.38	2.1475
d67cad13-e849-48b0-926c-10b6046ba0b9	0.8	3.9505
d692ecd0-2433-426b-9af2-a30c44a80f7c	0.59	2.2483
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	0.54	2.1907
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	0.66	1.9431
d6faafa5-7279-4dc3-be71-45af5c855b34	0.91	1.3785
d707940e-0f9d-4da3-9380-90a422e44efd	0.61	2.4244
d709d214-02ee-46c1-a73a-e7074cb2623e	0.37	1.9459
d72a7338-c144-4c62-a70e-2177a3b4b77e	0.82	3.0451
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	0.35	3.7812
d74be531-b0fd-42c3-954e-4a4f7eef922a	0.48	1.9472
d7578910-c622-11e3-bf01-24c6515278c0	0.64	1.9405
d7f8e1f3-a9a7-4929-92df-1283bac815d2	0.72	1.6517
d8415cf6-8e4d-4c54-811e-199da14237f1	0.63	2.1595
d876d576-c622-11e3-bf01-24c6515278c0	0.5	2.2976
d88296ac-bb0d-47ab-9051-6c358f0af780	1	1.9302
d884d070-6077-4155-9978-76aca7ba1e76	0.31	1.9278
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	0.86	1.9904
d8c2b4b2-e12b-43d2-bafc-87b29f027797	0.84	2.8908
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	0.51	2.0983
d8d5585d-32cd-4ac4-b410-a4122a17a558	0.88	1.8903
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	0.31	1.8557
d8e2af63-afe0-4f15-88b4-78118cf68160	0.56	1.9477
d8f0becd-fda8-41f4-a424-e082f9eae22c	0.62	3.3011
d8fbb398-d1da-4444-984a-22c8523625da	0.47	3.0168
d91e1a92-837d-44d6-92d8-419f435effe0	0.92	1.9421
d91f487e-0895-44ef-aeb1-a62bd576f8b0	0.5	1.8216
d926a39f-d057-4e78-8907-b74f52157d99	0.41	3.5676
d9338d73-1d5e-4808-91f2-b5a09f7342de	0.99	2.0678
d9690a27-bb02-498e-b15c-ee76e31d16ee	0.77	2.1234
d991f23a-dc1b-427a-b798-bd4187d3aa02	0.62	1.9532
d9c5493e-f969-4c04-a646-9a3134011021	0.4	2.1781
d9cd7f95-07d3-4b87-be83-87340b08d249	0.62	2.2969
d9e66fc5-9018-4568-b388-c5eb756f7823	0.83	1.6954
da10f77f-4414-4125-b359-de596421cca6	0.57	1.9309
da1ed4b9-f428-48aa-834d-1d9673999044	0.67	2.9397
da43386c-47f8-4e03-b6ca-8b94e13792e7	0.49	3.067
da5b9926-c622-11e3-bf01-24c6515278c0	0.45	1.6367
da910f22-126e-41dc-be6b-47c8f69ad106	0.73	2.2163
dabb5a94-9706-4429-8db0-c328e2004340	0.66	3.5652
dabdd983-a819-410e-bfb8-5c66a66cf5ab	0.94	1.9431
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	0.64	3.1668
db198301-6c69-4d56-88d1-c650406423dd	0.35	1.8789
db2a1df8-487d-4dad-a347-5c5ed539d5ad	0.73	1.9507
db37739d-af50-4e63-9147-1a7d25630ac6	0.18	1.9327
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	0.84	2.1983
db45d81f-695c-4f99-beea-6dbec1ff47fc	0.41	3.3419
db4d1d04-1189-4c0e-99a7-904667af07b5	0.24	2.0023
db650eff-4e2c-4ce3-9124-7697b6e03359	0.3	2.0274
db98d6d5-94a5-4559-8f29-49eb74f83ce3	0.73	2
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	0.27	2.0395
dbacc1ad-c88a-4bcf-a45f-e9c83c762164	0.87	1.9486
dbae3c4e-6d66-483a-a611-7285067bf85c	0.42	2.0529
dbbd54db-4470-4df6-b5be-3e175c7133b0	0.81	1.9023
dbd834cb-b14f-4380-9741-f96551268447	0.66	1.9717
dbfa4e8a-c622-11e3-bf01-24c6515278c0	0.23	1.8287
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	0.65	1.9057
dc107863-2c7d-4b19-8afb-666c7798f0da	0.46	2.0339
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	0.86	2.7823
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	0.86	1.9709
dc505248-ed04-4f77-a7c6-3fefbc5df27b	0.86	1.9181
dc537fcf-d910-4c4b-8af9-e7da429f2633	0.46	4.9921
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	0.86	1.4159
dc7faf84-4438-447b-abcf-a3af87043654	0.75	2.7516
dc85552c-2488-48d9-9da1-67a380945b85	0.74	1.8999
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	0.28	3.0646
dcc938da-3e45-4c2f-ae0f-47817be04518	0.7	1.9102
dccddb92-bb26-4dc9-a935-2320d089a54a	0.75	2.0455
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	0.95	1.976
dcf45005-7e6d-4c26-9994-f973da7e814f	0.64	4.3462
dcf98acc-736b-4af6-bdca-a320a413165a	0.29	1.8429
dd09c7aa-744a-413d-839f-e75e1825f9f9	0.62	3.2243
dd2e7b3c-c622-11e3-bf01-24c6515278c0	0.42	2.0914
dd4fdb6a-8067-4b64-ab74-bbb0fec34ca9	0.66	1.9277
dd5ed858-0623-4387-b1bf-109175c32ef4	0.54	1.9068
dd67dec6-35dd-4efe-b913-ed4884855365	0.42	3.6156
dd7d623b-b9af-4147-9aa6-e09793691f10	0.52	1.9231
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	0.81	1.9451
dd9d2e9e-02dc-40fc-842b-c5b9707fca56	0.3	2.0856
ddb6c68e-0c90-4bde-a011-523600ce8b29	0.79	2.0006
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	0.79	1.9249
ddc7377d-82c3-480a-be3c-3d1da52c77d4	0.41	2.018
dddea2e4-b8c3-4157-9d92-6de472e8375a	0.67	2.1327
de4c3f91-d164-47df-9971-feba840d247c	0.77	1.921
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f	0.89	1.3666
de4f520c-c622-11e3-bf01-24c6515278c0	0.7	2.0786
de4faf55-1bcf-427f-b019-829bb4b64ff1	0.34	1.9025
de55876b-5d7d-46e7-bf3e-35db7a155300	0.67	2
de581588-be15-4bf4-95d1-aa5478b53ab6	0.52	2.3953
de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	0.62	3.3443
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	0.36	3.1075
de92d076-24b7-46eb-8df6-56094d264f3b	0.64	2.0453
de99a4de-e916-4572-ac9e-73e341827229	0.88	1.9998
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	0.22	1.8785
deb9fbb6-656b-41ce-8299-554efc2379bd	0.92	1.9824
dec775c5-7d9a-4dc5-b399-dc4b7ba49d73	0.44	3.4426
decfb419-63b3-47b0-9dfc-baae180566a0	0.46	1.8675
ded2689b-8e37-480c-b37c-acc538e54ddf	0.85	1.9744
ded8b673-53df-4038-a375-7cd0fd2a1b9f	0.71	1.8153
def5526a-774a-4704-bb24-10c4e713649a	0.99	1.929
df291849-4c35-44e1-b013-8f6b7ee36113	0.77	3.1588
df2d41c4-7e79-4a46-aa4a-2a11c051ac40	0.78	1.4938
df4366c4-170f-4233-b577-a8ea277b069c	0.61	3.8412
df6b025e-ccb7-4f1a-ba22-1dcf76e6554c	0.75	2.0012
df814571-57f1-4e55-bc1a-c892c568c4ba	0.37	1.9678
df8a913c-5160-4fc5-950d-7c890e24e820	0.71	3.4316
df9f8c80-c622-11e3-bf01-24c6515278c0	0.22	1.8112
dfa20d2d-1ba3-476a-b4b9-21d21470bee2	0.52	1.851
dfde4013-9062-42f5-a42b-626ef8334a41	0.32	1.8397
e04bcdff-3206-4c25-bae9-09f0222b074a	0.46	3.7059
e053d377-e4f2-4aee-af7d-e61605e0f4f5	0.46	1.944
e07991a4-0901-4ed1-8704-aa376565d862	0.66	2.1225
e07affb1-b6b2-40a4-9c54-0e72f5ea5045	0.85	2.0621
e0aa815f-668a-4de9-bb32-3f215bb7f843	0.67	1.9567
e1217ebe-1826-41a9-b6c4-702100a66f5e	0.81	2.0355
e127e9e4-c622-11e3-bf01-24c6515278c0	0.76	1.9612
e1b169c3-44e0-43e5-9ee3-2df7a678a5ea	0.75	1.9205
e1df938f-1f23-4291-98ef-13db6debb796	0.56	4.0186
e1f0c565-6ed3-4e42-bc3e-c7b0003e837a	0.97	1.9291
e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d	0.66	1.9295
e23462f2-cb86-4a3e-8521-221f4bec247c	0.96	2.0487
e23c591e-c622-11e3-bf01-24c6515278c0	0.5	2.1338
e2774050-1257-4c29-b201-d79ce70fe17e	0.38	2.4651
e2b09705-c5c8-48ee-a90e-19648a7bf2cb	0.64	1.9788
e2b2357c-da6f-4ca3-9c07-a22f0423e8fe	0.94	2.1541
e2b5c926-491d-430d-8d9c-5c73d7752d1b	0.83	1.9521
e2e6a409-b64d-463c-ac3b-e7987a3124f0	0.47	2.0153
e2fa7251-507e-4d76-95a3-a228adc3885a	0.57	1.9499
e30c64d5-e796-4cfc-8dc8-6e62bf97822f	0.52	2.5606
e34bcc5e-c622-11e3-bf01-24c6515278c0	0.7	2.2948
e3eb5217-50e4-49e2-a6fa-f847d091f3c9	0.84	1.4836
e3ef5cad-4d6e-4f04-babb-a908ee02644b	0.56	3.7909
e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db	0.66	1.8947
e45f3391-2e74-4767-817a-280cebac7c57	0.71	3.0581
e4aaca83-3ae9-47f6-a975-c144767ad705	0.5	4.1772
e4c8c7f0-5bac-4d59-91c4-c98207150548	0.62	1.9397
e4fd1b3e-c622-11e3-bf01-24c6515278c0	0.56	2.1728
e5193d7e-e8b7-4098-bf98-8b3a62781d13	0.98	2.8961
e52ffa79-557a-4024-81f3-f3826c227ec5	0.65	3.1178
e541b5b9-546d-47bc-acd6-4006ce0eec1d	0.63	1.4249
e5593865-5f8e-4a4c-b36f-73fbe64d66da	0.88	1.978
e55f338f-97e2-4394-ae23-c92606069485	0.68	1.5316
e56b0990-ff67-47c1-b9ad-87ef1d4aa2ae	0.31	2.7093
e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a	0.58	1.9293
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	0.36	3.5271
e6168db0-d12f-4218-8ab9-bd704201cb2b	0.79	1.9058
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d	0.78	2.3108
e64e9f76-c622-11e3-bf01-24c6515278c0	0.68	1.9445
e6772001-dffc-4fb4-86e9-6c395edd176d	0.25	1.8952
e6801359-d1d7-4871-b2fb-180674a2e469	0.76	1.9856
e68bc7b4-b6b1-4807-b52c-7c7a19cdc373	0.62	2.2866
e6c78a98-f45b-482b-a551-4f11b8c1ff8b	0.92	2.0674
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	0.33	1.8761
e6f7344b-951f-4f3f-b140-7bf53164c462	0.68	2.9481
e7048a93-a1ed-4cdc-a1ab-fa507408ca77	0.67	2.2144
e7335a24-e5fc-4558-9eba-511c5a802320	0.95	1.998
e75fbf08-c622-11e3-bf01-24c6515278c0	0.9	1.9787
e7603fc8-9b73-4c17-86f9-46ca1bceeb1d	0.63	2.0457
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9	0.98	1.9329
e7a0889c-dd8c-4230-9c63-384f1f6ee577	0.48	3.1876
e7c90af0-4b03-453e-b44f-e07248415088	0.78	3.6608
e7d74d34-3255-4c20-90fd-b105e6e229c8	0.7	3.1928
e7dc7492-3a84-49c7-8dea-8f508b53dc40	0.87	2.0423
e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba	0.75	3.2334
e8392f20-c9e3-4649-b64f-5b266c393a76	0.58	2.9951
e84debc4-b47d-48ed-a0d0-2859f0ebf987	0.52	1.8745
e84e0649-a2e8-4873-9cb6-1aa65601ae3a	0.69	4.1262
e88397a6-c622-11e3-bf01-24c6515278c0	0.24	1.9701
e89e9c69-ffcd-4a4c-818d-1dee43ddc76a	0.88	1.9755
e9032df3-8692-4146-a867-b9b64c9b310a	0.89	3.0595
e91ab7da-79a6-4ea0-bc24-7aacb39f7614	0.25	3.9714
e93b0979-65ef-4883-9b6e-39eb17966e66	0.28	3.1119
e9445993-854d-44fc-a063-eacf70222fdf	0.65	3.5952
e97ea3d7-9fcd-4df1-9ea8-587cb3be75ec	0.57	3.434
e98e4e23-a139-4fff-b017-35f3f976eddd	0.54	2.0031
e99ccc0c-c622-11e3-bf01-24c6515278c0	0.74	1.9378
e9cb8877-8e83-46c0-93f0-ea20530c9400	0.84	2.9486
e9d607e8-41c3-4210-870b-a9ab9b1d1c8c	0.92	1.9909
e9d98643-01ee-40c3-a617-e004559625cd	0.83	1.7703
ea121956-77f5-4da3-ab15-0b825469eafe	0.99	2.0388
ea1cac20-88c1-4257-9cdb-d2890eb2e123	0.9	2.4659
ea2055d1-7b8b-4aaf-9a70-8802f4deef9b	0.46	2.1519
ea351a5c-2982-4499-b631-c003deff7d33	0.51	1.9965
ea43434b-197e-48ac-ae2e-46bc7f3776de	0.76	3.0276
ea4a5ca7-86f9-47c7-81be-0c2c669a999f	0.98	2.0442
ea6efcd1-11de-45f0-8bde-f1c06ad27e79	0.82	4.1048
ea7d37ca-0dac-4ae6-ad03-97c6df3d116d	0.66	2.0007
ea83f4e6-d2fa-481e-9e2f-e0489f3cbc93	0.69	2.0007
eab71331-53d3-4cf5-96c9-5121a3962c27	0.78	1.953
ead1bc2e-42c3-46d9-8f6f-8cb16ba9d2c3	0.66	3.7683
eae45fbe-9f7d-4f59-a0a9-1f0f0d69afc4	0.87	2.0698
eb1531b0-8af1-4b2b-9192-644cb47101fc	0.69	2.444
eb1792ee-6946-4e0d-bdd1-c924328dba5d	0.82	1.9053
eb18e71d-2a27-4eae-aa27-4b2c0716d2ba	0.23	1.9303
eb588266-c622-11e3-bf01-24c6515278c0	0.8	2.0753
eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	0.56	3.0898
eb9a8f12-6451-43cc-95b3-2e86cf704c96	0.55	3.3918
eba6d269-27f8-4e50-b59a-5d639bdd5cff	0.72	1.9567
ebc1a26b-9582-4756-acd5-b02d1152319d	0.54	1.9334
ebe0ed67-2d3f-45cd-8f9b-4912595b16a0	0.77	1.8752
ebe80d6c-7513-4f5e-9919-669b6d1fa68c	0.53	1.9956
ec16d1f5-f8a9-4c19-8cce-92f6ea9eb3f7	0.51	3.5053
ec23a354-e339-4466-9a1b-8e886ef627e6	0.78	2.1006
ec31e921-0782-4f77-ac23-4190af1e61ee	0.95	1.7249
ec399861-7a56-4ffd-8619-700b6e3a4367	0.34	3.0398
ec43c4b5-fb72-4a4a-af03-10c2d05ff159	0.72	2.0229
ec474dfa-527c-44f3-9224-bf1c858cabfc	0.45	1.7633
ec4d4cbc-d5d1-418d-a292-cad9576624fd	0.43	2.1592
ec5e2990-c622-11e3-bf01-24c6515278c0	0.35	2.2445
ec646623-6d33-4fbd-888e-89f55d82eb11	0.48	1.9595
ec77847e-48fd-4ba5-bc3e-3cd1b149b552	0.84	1.7569
ece0f3a4-a204-4c52-bb1f-88d44a875b2e	0.81	2.0916
ecf4e05a-0912-4b93-ad66-323002f0c845	0.83	2.2205
ecfe388a-99f5-44b9-9226-a6ae6d892538	0.52	3.0555
ed1f5a41-921f-469a-bc04-306a5435e067	0.98	2.1544
ed32c725-08ae-48eb-8fa2-719b9aeb7550	0.46	3.3425
ed46bb2e-97e3-4914-a086-de80e00d6ee8	0.96	2.6086
ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57	0.85	1.7295
ed52e836-c622-11e3-bf01-24c6515278c0	0.2	1.9442
ed7be9ae-e603-4731-8d91-a8285abaee33	0.49	1.9125
eda1d8d9-e8f5-46f2-bb16-15d0b10c2cf9	0.45	1.6648
edac1323-2497-45e6-9148-e9c955292ba2	0.39	3.3027
edc070db-b768-478f-ae75-4c4012bdc3fe	0.96	1.963
edc8839f-fa6b-41e0-ad49-f688073730bd	0.32	2.9667
eddfbfb9-3ae8-449b-b870-46062a2571c1	0.61	2.9697
edeea137-080d-42d3-a0ce-5cfe0d4a68e7	0.28	1.8684
ee368301-b2f7-428f-9330-67c054c1a09d	0.86	2.7275
ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd	0.51	1.6533
ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259	0.64	3.4558
ee7b8074-c622-11e3-bf01-24c6515278c0	0.41	2.1685
ee8ba991-8c96-476e-b096-49f3aaaffc2f	0.43	2.8753
ee963667-56b1-49bd-8896-e07b536d3014	0.65	2.2804
eeddf701-93f9-4f10-85cb-9dce1760bae8	0.96	1.659
